
LINEST FOR Y,,,LINEST FOR U,,,LINEST FOR V,
=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;1),=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;2),,=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;1),=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;2),,=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;1),=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;2),,
79,71.489,lightblue,92,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
80,71.489,lightblue,95,92.779,lightblue,144,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,87,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,87,92.779,lightblue,149,149.908,lightblue,
82,71.489,lightblue,86,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,154,149.908,lightblue,
79,71.489,lightblue,90,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,148,149.908,lightblue,
82,71.489,lightblue,91,92.779,lightblue,144,149.908,lightblue,
81,71.489,lightblue,85,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,88,92.779,lightblue,147,149.908,lightblue,
80,71.489,lightblue,96,92.779,lightblue,154,149.908,lightblue,
82,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,95,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,91,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,95,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
81,71.489,lightblue,98,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,154,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,154,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,151,149.908,lightblue,
75,71.489,lightblue,93,92.779,lightblue,152,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,151,149.908,lightblue,
81,71.489,lightblue,96,92.779,lightblue,146,149.908,lightblue,
81,71.489,lightblue,98,92.779,lightblue,145,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,143,149.908,lightblue,
79,71.489,lightblue,97,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,96,92.779,lightblue,153,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,151,149.908,lightblue,
80,71.489,lightblue,95,92.779,lightblue,142,149.908,lightblue,
79,71.489,lightblue,97,92.779,lightblue,149,149.908,lightblue,
76,71.489,lightblue,96,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,96,92.779,lightblue,151,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,95,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,98,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,96,92.779,lightblue,151,149.908,lightblue,
76,71.489,lightblue,97,92.779,lightblue,152,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
75,71.489,lightblue,91,92.779,lightblue,154,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,152,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,148,149.908,lightblue,
75,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,143,149.908,lightblue,
78,71.489,lightblue,95,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,152,149.908,lightblue,
77,71.489,lightblue,96,92.779,lightblue,151,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,144,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,144,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,96,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,96,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,142,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,150,149.908,lightblue,
75,71.489,lightblue,90,92.779,lightblue,153,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,153,149.908,lightblue,
78,71.489,lightblue,89,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
79,71.489,lightblue,96,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,96,92.779,lightblue,152,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,143,149.908,lightblue,
79,71.489,lightblue,89,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,95,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
80,71.489,lightblue,96,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,143,149.908,lightblue,
78,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,153,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
78,71.489,lightblue,95,92.779,lightblue,148,149.908,lightblue,
81,71.489,lightblue,92,92.779,lightblue,143,149.908,lightblue,
79,71.489,lightblue,89,92.779,lightblue,149,149.908,lightblue,
81,71.489,lightblue,94,92.779,lightblue,146,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,95,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
79,71.489,lightblue,95,92.779,lightblue,148,149.908,lightblue,
81,71.489,lightblue,95,92.779,lightblue,143,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,144,149.908,lightblue,
80,71.489,lightblue,91,92.779,lightblue,149,149.908,lightblue,
81,71.489,lightblue,89,92.779,lightblue,148,149.908,lightblue,
81,71.489,lightblue,89,92.779,lightblue,142,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,95,92.779,lightblue,153,149.908,lightblue,
81,71.489,lightblue,95,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,90,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,88,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,144,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,145,149.908,lightblue,
74,71.489,lightblue,99,92.779,lightblue,152,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
76,71.489,lightblue,96,92.779,lightblue,150,149.908,lightblue,
76,71.489,lightblue,92,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,144,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,150,149.908,lightblue,
76,71.489,lightblue,89,92.779,lightblue,148,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
74,71.489,lightblue,96,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,95,92.779,lightblue,150,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,151,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,142,149.908,lightblue,
76,71.489,lightblue,95,92.779,lightblue,146,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,153,149.908,lightblue,
77,71.489,lightblue,96,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,146,149.908,lightblue,
76,71.489,lightblue,90,92.779,lightblue,152,149.908,lightblue,
76,71.489,lightblue,92,92.779,lightblue,152,149.908,lightblue,
75,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,152,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,145,149.908,lightblue,
76,71.489,lightblue,96,92.779,lightblue,143,149.908,lightblue,
75,71.489,lightblue,93,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,142,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,144,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,145,149.908,lightblue,
78,71.489,lightblue,87,92.779,lightblue,145,149.908,lightblue,
76,71.489,lightblue,91,92.779,lightblue,150,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,95,92.779,lightblue,147,149.908,lightblue,
76,71.489,lightblue,92,92.779,lightblue,154,149.908,lightblue,
78,71.489,lightblue,89,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,143,149.908,lightblue,
78,71.489,lightblue,95,92.779,lightblue,144,149.908,lightblue,
78,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,145,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,150,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
78,71.489,lightblue,89,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,95,92.779,lightblue,146,149.908,lightblue,
76,71.489,lightblue,92,92.779,lightblue,144,149.908,lightblue,
79,71.489,lightblue,95,92.779,lightblue,143,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,97,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,88,92.779,lightblue,149,149.908,lightblue,
75,71.489,lightblue,88,92.779,lightblue,151,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,151,149.908,lightblue,
77,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,90,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,145,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,141,149.908,lightblue,
78,71.489,lightblue,88,92.779,lightblue,143,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,95,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,141,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,142,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,146,149.908,lightblue,
75,71.489,lightblue,95,92.779,lightblue,148,149.908,lightblue,
74,71.489,lightblue,95,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,153,149.908,lightblue,
78,71.489,lightblue,96,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
76,71.489,lightblue,91,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,87,92.779,lightblue,145,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,143,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,144,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,140,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
81,71.489,lightblue,97,92.779,lightblue,150,149.908,lightblue,
81,71.489,lightblue,94,92.779,lightblue,143,149.908,lightblue,
81,71.489,lightblue,98,92.779,lightblue,142,149.908,lightblue,
79,71.489,lightblue,95,92.779,lightblue,152,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,144,149.908,lightblue,
81,71.489,lightblue,97,92.779,lightblue,151,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,92,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,92,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,152,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
80,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,152,149.908,lightblue,
81,71.489,lightblue,96,92.779,lightblue,153,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,145,149.908,lightblue,
81,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,147,149.908,lightblue,
79,71.489,lightblue,100,92.779,lightblue,151,149.908,lightblue,
77,71.489,lightblue,95,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,151,149.908,lightblue,
81,71.489,lightblue,99,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,98,92.779,lightblue,143,149.908,lightblue,
80,71.489,lightblue,97,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,156,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,148,149.908,lightblue,
81,71.489,lightblue,92,92.779,lightblue,156,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,146,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,150,149.908,lightblue,
79,71.489,lightblue,95,92.779,lightblue,151,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
81,71.489,lightblue,95,92.779,lightblue,144,149.908,lightblue,
79,71.489,lightblue,99,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,98,92.779,lightblue,153,149.908,lightblue,
84,71.489,lightblue,90,92.779,lightblue,142,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,143,149.908,lightblue,
80,71.489,lightblue,91,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,96,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,96,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,150,149.908,lightblue,
82,71.489,lightblue,89,92.779,lightblue,144,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,89,92.779,lightblue,151,149.908,lightblue,
82,71.489,lightblue,90,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
81,71.489,lightblue,89,92.779,lightblue,146,149.908,lightblue,
82,71.489,lightblue,87,92.779,lightblue,147,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,151,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,97,92.779,lightblue,146,149.908,lightblue,
80,71.489,lightblue,93,92.779,lightblue,150,149.908,lightblue,
82,71.489,lightblue,91,92.779,lightblue,148,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,145,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,148,149.908,lightblue,
81,71.489,lightblue,88,92.779,lightblue,152,149.908,lightblue,
84,71.489,lightblue,89,92.779,lightblue,142,149.908,lightblue,
84,71.489,lightblue,88,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,88,92.779,lightblue,147,149.908,lightblue,
80,71.489,lightblue,90,92.779,lightblue,144,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,147,149.908,lightblue,
82,71.489,lightblue,92,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,95,92.779,lightblue,148,149.908,lightblue,
79,71.489,lightblue,89,92.779,lightblue,153,149.908,lightblue,
82,71.489,lightblue,87,92.779,lightblue,150,149.908,lightblue,
80,71.489,lightblue,88,92.779,lightblue,144,149.908,lightblue,
81,71.489,lightblue,90,92.779,lightblue,151,149.908,lightblue,
82,71.489,lightblue,89,92.779,lightblue,145,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
83,71.489,lightblue,91,92.779,lightblue,143,149.908,lightblue,
82,71.489,lightblue,90,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,89,92.779,lightblue,143,149.908,lightblue,
82,71.489,lightblue,94,92.779,lightblue,141,149.908,lightblue,
82,71.489,lightblue,90,92.779,lightblue,149,149.908,lightblue,
83,71.489,lightblue,90,92.779,lightblue,145,149.908,lightblue,
79,71.489,lightblue,90,92.779,lightblue,147,149.908,lightblue,
80,71.489,lightblue,94,92.779,lightblue,147,149.908,lightblue,
82,71.489,lightblue,92,92.779,lightblue,145,149.908,lightblue,
80,71.489,lightblue,89,92.779,lightblue,148,149.908,lightblue,
82,71.489,lightblue,95,92.779,lightblue,144,149.908,lightblue,
83,71.489,lightblue,89,92.779,lightblue,139,149.908,lightblue,
82,71.489,lightblue,89,92.779,lightblue,145,149.908,lightblue,
80,71.489,lightblue,92,92.779,lightblue,142,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
81,71.489,lightblue,90,92.779,lightblue,146,149.908,lightblue,
81,71.489,lightblue,89,92.779,lightblue,147,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,149,149.908,lightblue,
80,71.489,lightblue,88,92.779,lightblue,147,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
75,71.489,lightblue,96,92.779,lightblue,147,149.908,lightblue,
75,71.489,lightblue,96,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,151,149.908,lightblue,
76,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
75,71.489,lightblue,94,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,144,149.908,lightblue,
76,71.489,lightblue,90,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
74,71.489,lightblue,92,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
76,71.489,lightblue,90,92.779,lightblue,142,149.908,lightblue,
75,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,147,149.908,lightblue,
76,71.489,lightblue,91,92.779,lightblue,144,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
75,71.489,lightblue,92,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,143,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
75,71.489,lightblue,95,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,95,92.779,lightblue,144,149.908,lightblue,
76,71.489,lightblue,93,92.779,lightblue,144,149.908,lightblue,
77,71.489,lightblue,92,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,150,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,145,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,147,149.908,lightblue,
75,71.489,lightblue,91,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,144,149.908,lightblue,
79,71.489,lightblue,89,92.779,lightblue,141,149.908,lightblue,
79,71.489,lightblue,89,92.779,lightblue,144,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,147,149.908,lightblue,
74,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,87,92.779,lightblue,147,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,143,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,142,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
76,71.489,lightblue,90,92.779,lightblue,146,149.908,lightblue,
75,71.489,lightblue,94,92.779,lightblue,145,149.908,lightblue,
76,71.489,lightblue,96,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
76,71.489,lightblue,92,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
77,71.489,lightblue,92,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,91,92.779,lightblue,151,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,144,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,143,149.908,lightblue,
76,71.489,lightblue,95,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,144,149.908,lightblue,
75,71.489,lightblue,95,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,148,149.908,lightblue,
80,71.489,lightblue,91,92.779,lightblue,142,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,142,149.908,lightblue,
77,71.489,lightblue,88,92.779,lightblue,143,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,89,92.779,lightblue,140,149.908,lightblue,
78,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,151,149.908,lightblue,
76,71.489,lightblue,91,92.779,lightblue,151,149.908,lightblue,
77,71.489,lightblue,88,92.779,lightblue,154,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,94,92.779,lightblue,144,149.908,lightblue,
78,71.489,lightblue,88,92.779,lightblue,146,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,141,149.908,lightblue,
79,71.489,lightblue,92,92.779,lightblue,145,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,148,149.908,lightblue,
78,71.489,lightblue,91,92.779,lightblue,145,149.908,lightblue,
79,71.489,lightblue,93,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
79,71.489,lightblue,94,92.779,lightblue,148,149.908,lightblue,
81,71.489,lightblue,91,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,93,92.779,lightblue,145,149.908,lightblue,
77,71.489,lightblue,88,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,89,92.779,lightblue,148,149.908,lightblue,
78,71.489,lightblue,93,92.779,lightblue,149,149.908,lightblue,
77,71.489,lightblue,90,92.779,lightblue,151,149.908,lightblue,
79,71.489,lightblue,89,92.779,lightblue,145,149.908,lightblue,
74,71.489,lightblue,91,92.779,lightblue,147,149.908,lightblue,
78,71.489,lightblue,97,92.779,lightblue,150,149.908,lightblue,
78,71.489,lightblue,92,92.779,lightblue,149,149.908,lightblue,
78,71.489,lightblue,88,92.779,lightblue,146,149.908,lightblue,
77,71.489,lightblue,97,92.779,lightblue,140,149.908,lightblue,
76,71.489,lightblue,94,92.779,lightblue,149,149.908,lightblue,
